"logFC","logCPM","F","PValue","FDR","external_gene_name"
0.0191504154778982,3.2697039847227,0.00763165719308782,0.930693406673845,0.975073855098601,"BTN2A2"
0.0182893333273835,-1.09556655455319,0.00761773699777204,0.930752238061564,0.975102373573056,"RPL13AP6"
0.0275771450130313,0.940565453323238,0.00761118310402828,0.930787218128296,0.975105903127985,"SEPSECS-AS1"
0.055573286930337,-1.43008022276995,0.00759702525274676,0.930841686658405,0.975129848140726,"XX-C2158C6.2"
-0.037351699488661,2.10467435644225,0.00758477651054275,0.930906466055863,0.97516148308718,"PRTFDC1"
-0.0509762962772757,-1.42506034549115,0.0075672605893808,0.930976768740383,0.97516148308718,"CH507-9B2.4"
-0.0343183097418543,-1.78849431813709,0.0075491509545394,0.93105154099285,0.97516148308718,"SNORD71"
0.0278686626849937,-1.64089985673176,0.00754440535886202,0.931076613513269,0.97516148308718,"RP11-111A21.1"
0.0326833789725983,-2.83421528631311,0.00753109331854669,0.931084315133186,0.97516148308718,"RP11-241F15.1"
-0.0158942213670883,7.19546267696261,0.007540779233311,0.931106121277369,0.97516148308718,"UBE2D3"
0.0652133893194501,-0.832180764401241,0.00751730618434201,0.9312111196477,0.97516148308718,"RP11-266O8.1"
-0.028828377234411,-1.83602980656465,0.00750765017113213,0.93123927427433,0.97516148308718,"RP3-337H4.9"
-0.0190609712264311,2.70400763298688,0.00750660444412339,0.931262346560804,0.97516148308718,"ZNF670"
-0.0275308690205382,3.89755148422517,0.00749385557730687,0.931320275525183,0.97516148308718,"DIAPH3"
0.033638807049819,-3.40838413514116,0.00746361433522557,0.931343376244343,0.97516148308718,"DPRXP5"
0.0190645663684864,5.1155345373009,0.00747163239675873,0.931421914283636,0.97516148308718,"PSPC1"
-0.0416686451707139,-0.757625159073972,0.00745551925611999,0.931494393773748,0.97516148308718,"NPIPA2"
-0.0232674025880209,0.301552314263868,0.00744711650596678,0.931535501248171,0.97516148308718,"EIF4A1P10"
-0.0314304989368767,5.29326157159133,0.00744511518201863,0.931543408492139,0.97516148308718,"PPARA"
0.0287192732370535,1.4345749496189,0.00744387931806256,0.93154991224164,0.97516148308718,"AC012531.25"
0.0305336667653504,-0.721419709502468,0.00743709764174952,0.931579079292215,0.97516148308718,"KRR1P1"
0.034272367349838,-2.77252922602858,0.0074190771401267,0.931600448444802,0.97516148308718,"LA16c-380H5.2"
-0.023651952509857,-0.623771829370821,0.00741980500201689,0.931659012128909,0.97516148308718,"RP11-1379J22.2"
0.0409534860117058,-3.56213007831643,0.00738544653166508,0.931686211865727,0.97516148308718,"AC084117.3"
-0.0445132557506444,-2.55566362316521,0.0074035341710946,0.931686539905779,0.97516148308718,"CTD-2377O17.1"
0.0381288249527385,1.4801089809949,0.00741284355653493,0.931692375517116,0.97516148308718,"LCK"
0.0388204843327772,-0.895173167526819,0.00740331914476472,0.931733141279426,0.97516148308718,"RP11-12A20.4"
0.0362653137005459,0.617256070046651,0.00740230129368034,0.9317412715346,0.97516148308718,"CTAGE6"
0.0394782800523095,-1.88540854146292,0.0073864291117494,0.931793663429617,0.97516148308718,"USP17L2"
-0.0235059674463059,1.80101651399971,0.00738941973011289,0.931799927202627,0.97516148308718,"ATP6AP1L"
-0.0175562029689868,-1.06047813184587,0.00738743460188601,0.931804768418537,0.97516148308718,"RP11-298I3.1"
-0.0526332776126287,-2.33337765632124,0.00737525695545086,0.931826423315617,0.97516148308718,"RP11-511I11.2"
-0.041186501446075,-0.852339625470399,0.00737991781397737,0.931840962277304,0.97516148308718,"RP11-468O2.1"
-0.0258024692797135,1.23495429044583,0.00737863348760517,0.931849910481006,0.97516148308718,"VPS37D"
0.06343803261955,-1.70857504431993,0.00737062625391776,0.931869724577936,0.97516148308718,"RP11-46E17.8"
-0.0275790861555535,-0.0451002488885357,0.00735803563339964,0.931944950748975,0.97516148308718,"ST7-AS2"
-0.0218014223898536,-0.172993547154427,0.00735770763264236,0.931946277441607,0.97516148308718,"CTD-3222D19.12"
0.029642937403792,-3.24269164802299,0.00732925172168547,0.931977214829453,0.97516148308718,"RP5-991G20.6"
0.034414929598235,-2.57078834457234,0.00734005084282465,0.931978334453695,0.97516148308718,"RP11-21B21.4"
0.0355140517847117,2.37490036169248,0.00734172377847357,0.932019631508427,0.975171615668559,"IFITM10"
-0.0237136790792565,6.58459823208706,0.00732454665728667,0.932098587655577,0.975204570641711,"CIRBP"
0.0544689816956365,3.66263371967474,0.0073211470912126,0.932114356689474,0.975204570641711,"IGJ"
0.0241805906578685,-1.84022983056165,0.00729243747402111,0.932229639759672,0.975292104380756,"RANP1"
0.0424344150253497,-2.74857337891663,0.0072672037595583,0.932301804253095,0.97531618778644,"RP11-261P13.5"
0.0225894671530386,2.90521994049518,0.00727767401209081,0.93231589552497,0.97531618778644,"CD3EAP"
-0.0553873851948887,-2.08320756508835,0.00726423786776768,0.932350023882223,0.975318813981786,"PABPC1P8"
-0.046632272274016,3.73277213634223,0.0072630280129097,0.932383676640131,0.975320942497817,"ABCA9"
0.0472473104506967,-3.21910511680656,0.00723295111740556,0.932425903706305,0.975332039729684,"CTD-2561B21.7"
-0.0183767242083376,1.98897250470226,0.00723924383449916,0.93249471545153,0.975370943255005,"RP11-355B11.2"
0.0206591420602063,4.36086989696215,0.00722714407976387,0.932550465960773,0.975371884145156,"TXNDC17"
-0.0622248607846604,-2.82797603464779,0.00720048934589799,0.932603915880772,0.975371884145156,"RP11-244H18.1"
-0.019539129063153,-1.85097980445429,0.00720396311532789,0.932640633259682,0.975371884145156,"HMGB1P31"
-0.0127195319467578,5.45688151314977,0.0072049863360819,0.932653689195602,0.975371884145156,"QRICH1"
0.0244645098792845,-2.32396141580808,0.00719741700678533,0.932653713318816,0.975371884145156,"HLCS-IT1"
0.0328847435585151,4.62591577847688,0.00718973213027865,0.93272484518232,0.975395306621176,"PLBD1"
0.0349230739178059,-3.15868677540102,0.00716729195165908,0.932739350818927,0.975395306621176,"KRT8P13"
-0.0474258376645164,-2.83079649827693,0.00715798981725122,0.932809599348577,0.975415090456211,"FAM195CP"
-0.0311269829322059,1.29810379024893,0.00716817871438165,0.932826412863205,0.975415090456211,"BST1"
0.0232643855513839,1.03635685976691,0.00716249351619796,0.932853132672502,0.975415090456211,"RP11-231I16.1"
-0.016102886544714,5.37225776850015,0.00715523215855212,0.932886056943504,0.975416453072208,"CDC42SE2"
0.0287337036658756,-2.49647046255029,0.0071291742589506,0.932963785812248,0.975464661253106,"RP11-56M3.1"
0.0115130894809743,3.64375766588062,0.00711996286689224,0.933051316870413,0.975497113284994,"WRAP73"
-0.0140040656119417,4.80041865894192,0.00711851259601249,0.933058071367516,0.975497113284994,"COX15"
0.0145362365310818,6.28714640999649,0.00709934231428318,0.933148052740273,0.975538156789751,"ANKRD28"
0.0340124332646199,-3.30154971608193,0.00707485813703919,0.933160579388439,0.975538156789751,"TULP2"
-0.0317370425633975,2.63266518890062,0.007068302617258,0.933294386186991,0.975644975285012,"GYG2"
0.0315846219402419,-2.21851397603949,0.00702587039961907,0.933463687412277,0.975788890359095,"UQCRBP1"
-0.0183636485243243,4.36680639361357,0.00701375678709306,0.933551275410384,0.97580886576946,"ACTR6"
-0.0432221090658482,-0.0431533309433295,0.00701140361286686,0.933563403147524,0.97580886576946,"DNAH9"
-0.0268675261955995,-1.60009649443809,0.0069992437431616,0.933608384496591,0.97580886576946,"RP11-46A10.8"
0.02019687395629,5.63123817042763,0.00700147709586635,0.933609331716345,0.97580886576946,"SNRPD3"
0.0347621019113524,-2.18001944721521,0.00697077446112955,0.933726433135612,0.975898193499161,"RP11-27N21.3"
-0.0515021855504095,-2.36489154487419,0.00690966406387258,0.934004966942843,0.976156232942093,"AC110926.4"
-0.0328027180302731,-0.0590593552235818,0.00686624897829923,0.934253077934261,0.976382460192375,"HCG4P7"
0.0136707013806451,4.72493884102737,0.00683816219615972,0.934386392086795,0.976483606984828,"PANK2"
-0.0371010633964296,-3.01509134470084,0.00680994807994876,0.93444277726718,0.976483606984828,"RP11-700H6.2"
-0.0326674893196835,2.35471917623484,0.00682604648999453,0.934444827522454,0.976483606984828,"RP11-887P2.3"
-0.0180781195366139,5.37357045486611,0.00681861648289339,0.934480014704335,0.976486790040599,"EIF4E"
-0.0278283406897838,-2.60190720142487,0.00680188760452071,0.934511185165123,0.976486790040599,"RP11-392P7.1"
-0.0189519352008609,7.50431182755761,0.00677454137952777,0.934691628732271,0.976610786474879,"HMGB1"
0.0336048994557301,-1.75142058298416,0.00677103137248807,0.934693171105711,0.976610786474879,"RPL21P23"
0.027023121514234,0.744539798371024,0.00674039576667212,0.934857187727729,0.976725446757531,"RP6-109B7.2"
0.0171482967781445,5.05161472011148,0.0067382822305424,0.934866237090028,0.976725446757531,"PGGT1B"
-0.0322162405842884,-3.40909759032077,0.00669951292572623,0.93494534015563,0.976774746215233,"GAPDHP76"
0.0185966438250888,4.45336955623314,0.00671037581694787,0.935000944718056,0.976774746215233,"SP4"
-0.0266686088952736,4.0403910618401,0.00670882914186741,0.93500841917345,0.976774746215233,"C5orf30"
-0.0481403666346146,-3.21600420861641,0.00668253396002904,0.935042775852371,0.976774806850043,"OR14A16"
-0.0388933821106616,2.74262119389989,0.00668014106999596,0.935147505955575,0.976774806850043,"CACNA2D2"
-0.0272677817471648,0.511718231677728,0.00667308045655297,0.935182618880686,0.976774806850043,"RP11-48B3.4"
0.0262078922675856,1.2312643681178,0.00665777066249,0.935256532004208,0.976774806850043,"RP11-147L13.15"
-0.0363855670994673,-1.01209523092612,0.00665634495617635,0.935259358419012,0.976774806850043,"RP11-17M16.2"
-0.0266251955928033,6.09413312968679,0.00665342618225878,0.935276724683232,0.976774806850043,"YBX3"
-0.0326205528201268,-3.53115281640573,0.00662585161747649,0.935290665649725,0.976774806850043,"RP11-613C6.2"
-0.0328894354414984,-2.3629826918497,0.00664147746162758,0.935298456787856,0.976774806850043,"RP11-803P9.1"
0.0402239474806048,-1.93895829829123,0.00664313792747914,0.935305770783092,0.976774806850043,"C18orf65"
-0.0154975218832916,4.55912432229846,0.00664345582975988,0.935325128691172,0.976774806850043,"ALG13"
0.0274997749852225,-2.96820955768921,0.0066185508642738,0.935372775663648,0.976791496357241,"CTD-2547L16.3"
0.0494662198293643,-2.22447067491823,0.00660552622941516,0.935478630132868,0.976831440559245,"IFNL4"
-0.023821321277174,-1.68708642225518,0.00660464078656914,0.935500648568341,0.976831440559245,"DENND5B-AS1"
-0.0291108429787992,3.75017469216533,0.00660484820493532,0.935512938432277,0.976831440559245,"MTL5"
-0.0565203081126442,-1.22187257791944,0.00658699905100958,0.9355947307919,0.976831440559245,"NPBWR1"
-0.0185597161166568,4.92892814294788,0.00658780884172985,0.935595956119817,0.976831440559245,"C8orf59"
-0.0147011416575652,4.92275334211872,0.0065867689651849,0.935601028019675,0.976831440559245,"FAM98A"
-0.0136047788000053,6.55692866831042,0.00656109038401457,0.935726400812338,0.9769292725194,"TXLNA"
0.0273399187645801,-2.26984378433565,0.00654278142177962,0.93578380271255,0.976929736699455,"TBCAP3"
0.0559160943417719,4.23312871863239,0.00654804556284647,0.935790185755357,0.976929736699455,"TTC6"
0.0248634344606603,-1.56860677518644,0.00650161769950642,0.936007139100713,0.977123158815516,"RN7SL239P"
-0.0181336376796733,4.10718610069428,0.00648800407728548,0.936084595465726,0.977170948099197,"CCDC43"
-0.0164363720004582,2.57705354501363,0.00647268029790679,0.936160323010593,0.97721692950857,"GIN1"
-0.0247932113476365,-1.67175153170726,0.00646121802291342,0.936203442930256,0.977228871280103,"RP11-384B12.3"
0.0508521677895589,-2.49587100453616,0.00643277408725896,0.936315384688618,0.977299723631575,"UPK3A"
0.0214372458227759,0.220061732619287,0.00643745527092021,0.93633468513008,0.977299723631575,"LRRC46"
-0.0180225639420082,5.47345303256258,0.00641609715696616,0.936438996521186,0.977374462933123,"AP1G2"
-0.0291561876138055,-1.65894160528032,0.00640737187238483,0.936469660792018,0.977374462933123,"RP11-767L7.2"
-0.0253958235405568,3.04176263581725,0.00639854861662192,0.936525977256773,0.977400169856199,"PTGER4"
-0.0133811445342798,5.13849859148374,0.00638253184582206,0.936605111234235,0.977449687605469,"CDYL"
0.0219579493534965,3.10132329478384,0.00632965014165003,0.93686787185744,0.977650371044434,"LINC00294"
-0.062337133352712,2.9412333418216,0.00632618566943424,0.936885172253507,0.977650371044434,"ZIC1"
0.0239549844926004,1.62037598261377,0.00632004590851866,0.936916203930633,0.977650371044434,"AC016549.1"
-0.0500823070387494,-2.74523773722373,0.00630612861788405,0.936924182864316,0.977650371044434,"LINC00994"
-0.0390215987190315,0.766063011843639,0.00627468206244809,0.937142947882284,0.977838769190685,"RP11-301L8.2"
-0.0349229066291231,-1.74068790576038,0.0062648640356386,0.937176767811319,0.977838769190685,"HDAC1P1"
0.0199082209974501,3.85617986628185,0.0062557850328907,0.937236393011808,0.977838769190685,"KLHL25"
-0.0326142767858266,4.35794703267419,0.0062517331118638,0.937256666653448,0.977838769190685,"GEM"
0.0266343765066019,1.36517221629787,0.00625058238829304,0.937263231064966,0.977838769190685,"CEACAM19"
-0.0333796750841201,-2.1626031021565,0.00621293000852159,0.937423444587136,0.97797284209887,"SLC34A1"
0.0357022899802998,2.68334658555405,0.00620984682424367,0.93746707883601,0.977985287999405,"ZNF572"
0.027915172079921,0.145832326211707,0.00618533933936247,0.937591130669458,0.978081623529279,"AGBL2"
-0.0451529600993582,-1.9102526984153,0.0061671715035796,0.937662489594805,0.97809279553608,"RP11-201E8.1"
-0.0151205834222215,7.8305734179442,0.00617040458717055,0.937665255927415,0.97809279553608,"BRWD1"
-0.0368713721533482,-3.10482328027391,0.00611386006110206,0.937872504519002,0.978227960877425,"RP11-294C11.4"
0.0161649321198202,4.42693863321376,0.00612784792633931,0.937880138422585,0.978227960877425,"CAMLG"
-0.0194669176440839,5.64703637449504,0.00612590406771371,0.937889971243552,0.978227960877425,"SPRED1"
-0.0216795544019406,5.23891323982147,0.00607732362940283,0.938136228733087,0.978403729414329,"PLIN3"
-0.0173831552845989,-0.40770184222458,0.00607533529651422,0.938146583856019,0.978403729414329,"RP11-762H8.2"
0.0406261675945976,-3.21922412637191,0.00605201081257267,0.93817752125768,0.978403729414329,"RP11-386B13.4"
-0.0306635177673376,-2.44350706355101,0.00605929404638994,0.938189970824547,0.978403729414329,"RP11-486A14.2"
-0.036665097958184,-3.10501034953241,0.00604608883218868,0.938217081598724,0.978403729414329,"IGHV1OR15-1"
0.0147825821794009,7.12489113880901,0.0060526430102288,0.938261715720261,0.978414618553031,"IMPAD1"
0.0210133725231695,3.05032793963432,0.00604306119537157,0.938310673126522,0.978414618553031,"HABP4"
0.0137021501051171,5.1789007359802,0.00603394916075975,0.938356934959937,0.978414618553031,"MPHOSPH8"
-0.0200332996579485,0.119790251016649,0.0060314420872984,0.938370793134465,0.978414618553031,"RP3-522J7.7"
-0.0408320371239818,1.08218733942177,0.00602840774725932,0.938386115015769,0.978414618553031,"MEOX1"
0.0225389763813364,5.10320488808108,0.00601781362380644,0.938439242470144,0.978416988986193,"RAP1GAP2"
0.0386540201635825,-3.37709572168037,0.00599563556414623,0.938451825238581,0.978416988986193,"RP3-520B18.1"
-0.0322837604752344,-0.742275952543283,0.00600610769402047,0.938497949267281,0.97843200760605,"PABPC1P4"
-0.0506515296391143,2.13028126555871,0.00598666736267961,0.938598891610348,0.978458477268274,"ADAMDEC1"
-0.052824674146959,-1.4459249120143,0.00598394482754047,0.938603557297319,0.978458477268274,"FAM230A"
-0.0294505482346518,-2.46274328827977,0.0059695426960625,0.938646576254544,0.978458477268274,"AANAT"
0.0280518078158755,3.50528533666537,0.0059621496416178,0.938724090594212,0.978458477268274,"RGCC"
0.0213354845807653,4.51494965033597,0.00594789480043881,0.938797188557473,0.978458477268274,"ZNF304"
0.0372461541065496,-3.1567033467297,0.00592449436705181,0.938833885604631,0.978458477268274,"MRPS10P2"
-0.0191794633665378,5.77224068307239,0.0059397350260971,0.938839099516201,0.978458477268274,"FOCAD"
0.0644687994602516,0.0480916913890227,0.00593336904396535,0.938872835851752,0.978458477268274,"UGT2B17"
-0.0445661268424515,0.013232290219212,0.0059242460990883,0.938919728841684,0.978458477268274,"LINC00565"
-0.0358316758194363,-1.77008451777431,0.00591373648893459,0.938958723989072,0.978458477268274,"CITED1"
0.0123792181568099,5.8592822254552,0.00591294959534105,0.938976881900683,0.978458477268274,"VPS41"
-0.0307013012894837,-2.08739150856302,0.00590552542899477,0.93899235268748,0.978458477268274,"PHBP13"
0.0262803623360875,1.90290863641602,0.00590906458533649,0.938997410521537,0.978458477268274,"RP11-53B2.1"
-0.0299413433857572,3.43305081612697,0.00589480970594252,0.939070433094188,0.978458477268274,"SHC2"
0.0252560844578092,-1.59428963210147,0.00589082782681826,0.939080269713024,0.978458477268274,"RP11-923I11.6"
-0.0173100239327843,4.41675026961867,0.00589177161674639,0.939086042600035,0.978458477268274,"AP5B1"
0.0198571554136058,0.237094524098053,0.0058906256518681,0.939093070348766,0.978458477268274,"RP1-20N2.8"
-0.0170526297678407,5.17478288407649,0.00589017235318889,0.9390942937078,0.978458477268274,"ESRP2"
-0.0216760121837637,0.0208145882332867,0.00587891870109373,0.939153378166369,0.978459754685664,"RP11-83A24.1"
-0.0232936893465392,-1.23369796884102,0.00587076835817974,0.939189341076861,0.978459754685664,"AP001469.5"
0.0205911925990868,2.58436598645412,0.00586484488760544,0.93922547119588,0.978459754685664,"RP11-158K1.3"
0.0164401275628347,3.95230491504633,0.00586103035640906,0.939244854275469,0.978459754685664,"MRPS18C"
0.0158607737685004,2.92360846327678,0.00585769375247875,0.939262305753334,0.978459754685664,"ZNF584"
0.0230017853944788,-2.31879154417095,0.005842400280765,0.939309208290213,0.978459754685664,"MIR3179-1"
-0.0300909679891226,-2.40704619461491,0.00584014209499912,0.939317558125801,0.978459754685664,"RP11-140I16.3"
-0.0115019763302817,6.59895355654384,0.00583831908509201,0.939362440656522,0.978469245281193,"UBAP2L"
-0.044858552347223,-2.07215151963913,0.00582858101683,0.939390109216537,0.978469245281193,"OR14A2"
-0.0236457504885709,-2.77368698330976,0.00579399334204509,0.939538079194389,0.978590327151179,"RP11-758N13.3"
-0.0236161261602639,-1.93920854757774,0.0057812500671915,0.939640505846611,0.9786639660955,"H2AFZP3"
0.0325451172335129,-0.249360886883965,0.0057595435758669,0.93977273736914,0.978748709221106,"LINC00882"
-0.0137222551526499,4.03875145039258,0.00575701138741433,0.939785328181669,0.978748709221106,"OXNAD1"
0.0218758060419277,6.47619813292779,0.00574019124894781,0.93987318462772,0.97880496646409,"CYP51A1"
0.040169715294057,-2.76733586740266,0.00572427862722995,0.939902807781399,0.97880496646409,"KB-1460A1.1"
0.0391063407678793,-0.480831732436214,0.00572219477442708,0.939967333146135,0.978839117060253,"RP5-998N21.4"
-0.023738432125305,4.60632371465487,0.00567571605715352,0.940211164510432,0.979059980138855,"LRP12"
-0.0154266009693358,5.16532503469564,0.00565704482627853,0.940309399294712,0.979129220903457,"EMC2"
0.0150293650042299,4.68345057973968,0.0056486355544257,0.940353696327082,0.979142294366296,"TRAFD1"
0.018678850045532,5.13829057090672,0.0056333828307728,0.940434126646881,0.979180756379854,"NUP93"
-0.0439409924538852,-1.58558983926673,0.00562768161712967,0.940454120960415,0.979180756379854,"RP11-81H3.2"
0.018420319770743,-0.434098322227069,0.00560851823238117,0.940565648356853,0.979210791923714,"RP11-199F11.2"
0.0244539063975773,-3.50638544659933,0.00558249088759948,0.940596165722092,0.979210791923714,"RP11-432I5.6"
-0.0119152502130832,4.97038542409648,0.00560021508900554,0.940609405114785,0.979210791923714,"IPO11"
-0.0222162698989452,3.45894489792246,0.00560012226798537,0.940609945067319,0.979210791923714,"DTX3"
0.0359681264534757,4.30184791510274,0.00558879925231047,0.940669854217151,0.979211655581765,"CISD3"
0.0152696742798375,4.88787159890087,0.00558378615579595,0.940696418886798,0.979211655581765,"CSK"
-0.0227356271230899,5.75496733287403,0.00558197728155607,0.94070600711609,0.979211655581765,"CHPF"
0.0147250905969476,4.92489919570326,0.00556382921630523,0.940802291626596,0.979230422037411,"NUP85"
0.0245417906589569,3.54284161681285,0.00556184623634969,0.94081287027385,0.979230422037411,"PRKG1"
0.0254544686548264,3.4663756907633,0.0055606413027359,0.940819269877873,0.979230422037411,"CCDC3"
-0.0340330184326475,-3.40618652903754,0.00550127025876755,0.941036433821482,0.979409578700705,"RPS18P13"
-0.0290476166871048,-1.8755670656315,0.00551322553206663,0.941054900091101,0.979409578700705,"LYST-AS1"
-0.0293280786646454,2.61825547061969,0.00550015276587325,0.941141716121127,0.979466886544818,"TMEM200A"
-0.0220439757548439,2.95661312127584,0.00548468680373518,0.94122422433411,0.97950040561229,"SLC4A3"
-0.014879674898737,4.16027732645172,0.0054821831501815,0.941237430646724,0.97950040561229,"ALG11"
-0.0372806022956444,-2.40828166772699,0.00546753311364873,0.941279396821631,0.979511033085614,"MTND5P25"
-0.0154673926464779,0.390147888488277,0.0054564261584124,0.941376474109888,0.979579007450671,"RP4-682C21.2"
-0.0387113029026709,-2.92115294264804,0.00541505292673876,0.94153275707178,0.979649483105858,"RP11-255M2.3"
0.0272602807140459,-0.419748844885168,0.00542452359203756,0.941546911280482,0.979649483105858,"IL11"
-0.0355388397563279,-1.94695409797927,0.00541646042029192,0.941571740123089,0.979649483105858,"RP11-90P13.1"
-0.0359402915877524,-3.44325950995552,0.00539971810434055,0.941580305583013,0.979649483105858,"RP11-344P13.6"
-0.0143246785406401,7.81873998158563,0.00541406083692393,0.941602992984912,0.979649483105858,"TMED2"
0.0236885689490751,-2.68552217245703,0.00539523437639079,0.941656794901554,0.979672416604662,"RP11-527F13.1"
-0.0185473632695094,-0.192156207792595,0.00538902533029828,0.941738608905453,0.979718415279912,"RP11-642P15.1"
-0.022969879077714,-2.20587639020876,0.00537130763035352,0.941807127617016,0.979718415279912,"RP11-435F17.3"
-0.0196938614391526,-1.16897712940786,0.00537495006353482,0.941809656569037,0.979718415279912,"TTLL13P"
-0.0179771735787497,5.16512821435374,0.00536301807009284,0.941878420324164,0.979718415279912,"ARHGEF10L"
-0.0220562597198234,-1.86462997199178,0.00535651300638868,0.941897814910172,0.979718415279912,"AC010894.3"
-0.0140192216200703,5.85396078243808,0.00535919558775305,0.941899099346786,0.979718415279912,"XPO4"
0.0244419044847579,-2.98284674027542,0.00533685326925267,0.941954551818847,0.979718415279912,"RN7SL652P"
-0.0250430136678322,-0.833934144068972,0.00534855891364615,0.941955093213979,0.979718415279912,"STPG2"
0.0198485573653636,3.70130707661715,0.00533554763992631,0.942027232086194,0.979760410943148,"PARVB"
-0.0264675710360031,-1.84065897720803,0.00532568554148868,0.942065306569348,0.979766976120859,"NPM1P6"
0.0330808061690965,-3.22234181780842,0.0053009233681918,0.942130985100172,0.97979674531667,"OR11H7"
-0.0269210695374372,-2.46408185262384,0.00529058025883143,0.942234409303023,0.97979674531667,"ENPP7P8"
-0.044193791896881,3.93860563305539,0.00529645528592393,0.942239587281648,0.97979674531667,"HIST1H3F"
0.020877121203913,0.895267720019471,0.00529645471607534,0.942240543334462,0.97979674531667,"C17orf67"
0.0342974234875676,-3.1202663479409,0.00528015945032984,0.942252745804098,0.97979674531667,"RP11-33E24.3"
-0.0285652235864095,10.4281923651808,0.00527612474786551,0.942350346269639,0.979865203646584,"RNU4-2"
0.0297169015919471,-3.43921643410217,0.00524629527994361,0.94241562019751,0.979900045041042,"RP11-972P1.10"
-0.0153203621805478,5.84415507098866,0.00522122997822734,0.942650501193067,0.980111231303173,"SAE1"
-0.0327003125148241,-3.56095912432879,0.00516823399898083,0.942836039112556,0.980205605540074,"RP11-133K1.11"
-0.0194957639771669,-0.463919087134847,0.00518647807392971,0.942841430904479,0.980205605540074,"RP11-783K16.13"
-0.0335485808043008,-1.36027079320737,0.00516343120245905,0.942961963701144,0.980205605540074,"TCF7L1-IT1"
-0.0231169402703268,3.09764250283215,0.00516166796364885,0.942978115322248,0.980205605540074,"TFEC"
0.0193742201206659,2.28332156670366,0.00516127871293867,0.942980506462604,0.980205605540074,"AC074117.10"
0.0239247940058568,-1.8373309632638,0.0051578024664273,0.942984261998134,0.980205605540074,"AC007036.4"
-0.0360790033754662,-2.77949300865819,0.00515053104750998,0.942986291215517,0.980205605540074,"RP3-403L10.3"
-0.0175798843183396,1.32058700169741,0.00515315651172616,0.943025673381232,0.980205605540074,"LINC01547"
-0.0126253557645839,5.98669862466412,0.00515273449952336,0.943027255668712,0.980205605540074,"PRDM2"
0.0357466693833703,-2.87650435414789,0.00512816839313624,0.943105460175002,0.980253862457655,"RP11-6F2.5"
-0.0244830872087914,-1.07952030172301,0.00511271188045008,0.943245206867969,0.980286975848012,"IMMP1LP1"
0.0552498800135435,3.2506548595114,0.00511227399009763,0.943251082027057,0.980286975848012,"PIK3C2G"
-0.0187978174647208,4.23520071115457,0.00511176389396677,0.943253815876263,0.980286975848012,"NCEH1"
0.032567708612372,-2.70580156881204,0.00510051173191345,0.943267542963287,0.980286975848012,"RP11-213G2.5"
0.0118526407567846,6.78061015585312,0.0051041149581314,0.943296213703004,0.980286975848012,"UBE3A"
0.0195920234388964,-1.37283294716678,0.00508510281987887,0.943395353682319,0.980300629425462,"LINC00843"
-0.0221827264545922,1.81193326959394,0.00508590591623789,0.943397785195416,0.980300629425462,"ZFP92"
-0.0320654791039851,-3.73422005169518,0.0050634727595677,0.943404690411523,0.980300629425462,"RP11-360D2.2"
-0.0324889331337849,-2.32632711711181,0.00506779346939811,0.943466142979646,0.98033146200334,"C1QTNF9"
0.0187029922627299,4.87727258683504,0.0050604414382878,0.943538910972575,0.980374049675661,"TTC7A"
-0.0116368316490372,4.53756535109854,0.00504694164421724,0.943614143277012,0.980419194909427,"LEPROTL1"
0.0326061713303051,-2.23528096410425,0.00502458252496996,0.943713151407814,0.980487642572545,"RPS24P8"
0.0396038095107229,-2.45670066519168,0.005009463889233,0.943786958595267,0.980487642572545,"KRT42P"
0.0207991920622972,-1.68994299200924,0.00501100615692803,0.943803330357208,0.980487642572545,"RP11-752G15.9"
0.0151134626462615,4.77098904581456,0.0050123886687612,0.943807163448847,0.980487642572545,"SIRT2"
0.0217082311314166,3.73202587492673,0.00497404727613983,0.94402215939495,0.980649644492897,"PSTPIP2"
0.0226050396755966,-2.76706045586472,0.00496452403325443,0.94402668632984,0.980649644492897,"RP11-314C16.1"
0.0268117348665369,1.02180186108705,0.0049660400647019,0.944067998173997,0.980659534606455,"SOX17"
0.0130502800927448,5.81376241407268,0.00494892589746659,0.944163429855284,0.980706360701359,"MARK2"
-0.0218515612799029,-1.54763780437439,0.00494486318929985,0.94417761425125,0.980706360701359,"RP11-434H6.7"
-0.0184085716302907,2.94803276149531,0.0049401516167011,0.944213043265081,0.980706360701359,"OVOL2"
-0.0151502772119759,3.71131535755297,0.00493444582297919,0.944245073207615,0.980706360701359,"GMDS-AS1"
-0.0264269307529513,-1.1153632103314,0.00492901671766682,0.944272040042502,0.980706360701359,"RP11-346C20.3"
-0.0227276352547679,-2.35735166232547,0.00491320375703307,0.944334348941529,0.980715041615358,"RN7SL507P"
0.0139785660291118,4.18589376039131,0.00490834712406027,0.9443924352398,0.980715041615358,"NDUFC1"
0.0345881239140612,-2.74628504635224,0.0048989601603639,0.944395930110876,0.980715041615358,"DRD5"
-0.0159355035586168,6.31943157294049,0.00490567116002685,0.944407569980361,0.980715041615358,"GNAQ"
-0.0186024353079607,4.68583635470333,0.00489668571471223,0.944458421684722,0.980734832481943,"IER3IP1"
-0.0191140735039882,8.9830187268059,0.00488797153937775,0.944507782634404,0.980746875828474,"GLUL"
0.0342562194886688,-0.659038977203222,0.00487471126537251,0.944582366550477,0.980746875828474,"RP11-351O1.4"
